Order_ID,Product_Category,Product_Price,Order_Quantity,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Seller_Rating,Product_Rating,Previous_Returns,Customer_Type,Product_Review_Count,Order_Value
ORD109032,Home,17236.66,3,32,Male,City7,Debit Card,Next-Day,23.26,3.8,3.3,6,New,502,51709.98
ORD109033,Clothing,761.43,1,61,Female,City61,Credit Card,Standard,21.31,4.4,3.8,4,Regular,3339,761.43
ORD109034,Toys,9722.17,2,23,Female,City11,Gift Card,Next-Day,18.8,3.6,4.1,2,Frequent,1676,19444.34
ORD109035,Toys,769.03,1,59,Male,City17,Debit Card,Standard,17.07,3.5,4.2,6,Regular,1618,769.03
ORD109036,Books,701.38,5,45,Male,City69,Gift Card,Next-Day,12.8,4.6,4.4,1,Frequent,80,3506.9
ORD109037,Toys,4410.5,5,27,Female,City56,Debit Card,Express,39.52,3.9,4.9,1,Loyal,120,22052.5
ORD109038,Electronics,64861.08,2,25,Male,City79,Debit Card,Standard,7.09,3.8,4.1,1,Regular,1860,129722.16
ORD109039,Clothing,5857.74,4,45,Female,City38,Credit Card,Next-Day,42.08,4.4,3.7,3,Regular,438,23430.96
ORD109040,Electronics,102851.06,5,29,Male,City57,Credit Card,Standard,18.97,3.9,3.5,6,Regular,608,514255.3
ORD109041,Electronics,72338.0,3,65,Female,City59,Debit Card,Standard,10.76,2.9,3.4,8,Regular,1382,217014.0
ORD109042,Home,14512.16,4,65,Male,City56,Credit Card,Next-Day,27.49,4.1,4.5,2,New,599,58048.64
ORD109043,Electronics,103646.21,4,43,Female,City12,Debit Card,Standard,12.57,4.5,3.1,9,Regular,1050,414584.84
ORD109044,Clothing,2574.59,2,30,Male,City93,Gift Card,Standard,43.5,3.8,4.1,3,Frequent,403,5149.18
ORD109045,Books,1673.34,1,19,Male,City60,Debit Card,Express,15.2,4.9,4.1,2,Frequent,1431,1673.34
ORD109046,Home,6777.76,1,46,Male,City34,PayPal,Next-Day,27.57,3.8,4.1,1,New,1344,6777.76
ORD109047,Home,13475.11,4,36,Female,City43,Credit Card,Next-Day,15.6,3.6,3.8,8,Frequent,450,53900.44
ORD109048,Home,24414.08,5,67,Male,City95,Gift Card,Express,24.87,3.9,4.4,3,Frequent,822,122070.4
ORD109049,Toys,5013.26,4,48,Male,City88,PayPal,Standard,20.22,3.3,3.6,5,Regular,1320,20053.04
ORD109050,Toys,3466.76,5,45,Female,City10,Debit Card,Express,23.52,4.5,4.0,1,Regular,1679,17333.8
ORD109051,Home,23019.75,4,24,Female,City46,Debit Card,Standard,19.77,4.6,4.2,0,Regular,2040,92079.0
ORD109052,Electronics,101539.55,1,48,Female,City31,Credit Card,Next-Day,18.72,4.2,4.0,7,Regular,946,101539.55
ORD109053,Toys,4406.13,5,62,Female,City58,Gift Card,Next-Day,12.5,3.9,4.6,1,New,1840,22030.65
ORD109054,Books,1558.04,3,56,Female,City63,Gift Card,Next-Day,5.76,4.6,5.0,0,Regular,1408,4674.12
ORD109055,Electronics,54106.03,1,59,Male,City21,Gift Card,Next-Day,18.15,4.6,4.6,1,Regular,2899,54106.03
ORD109056,Books,587.82,3,40,Male,City6,PayPal,Next-Day,16.62,3.5,3.2,6,New,1242,1763.46
ORD109057,Books,525.92,5,30,Male,City58,Credit Card,Next-Day,11.48,4.7,5.0,3,Loyal,584,2629.6
ORD109058,Toys,4750.77,3,23,Female,City71,PayPal,Next-Day,34.45,4.1,4.5,1,Frequent,1528,14252.31
ORD109059,Electronics,38781.97,5,40,Female,City57,Credit Card,Express,10.39,4.6,4.2,0,Loyal,2196,193909.85
ORD109060,Home,26973.4,2,37,Male,City66,PayPal,Standard,31.05,4.1,3.2,5,New,1737,53946.8
ORD109061,Books,884.72,3,33,Male,City64,Credit Card,Next-Day,9.94,5.0,4.8,3,Regular,1356,2654.16
ORD109062,Home,23577.08,1,63,Male,City5,Gift Card,Express,22.2,3.6,3.5,9,New,1235,23577.08
ORD109063,Electronics,38703.36,2,20,Male,City76,Gift Card,Standard,15.6,3.4,3.3,3,Regular,875,77406.72
ORD109064,Home,4711.98,5,70,Male,City91,Gift Card,Standard,15.36,4.1,4.1,3,Regular,2333,23559.9
ORD109065,Clothing,2000.62,5,66,Female,City50,Gift Card,Next-Day,39.67,4.7,4.7,2,New,3067,10003.1
ORD109066,Books,467.56,4,20,Male,City83,Gift Card,Next-Day,8.17,3.4,2.8,9,Frequent,538,1870.24
ORD109067,Home,7664.76,5,18,Female,City52,Gift Card,Express,11.61,4.4,4.1,3,Loyal,2202,38323.8
ORD109068,Electronics,116209.65,4,45,Male,City58,Credit Card,Standard,17.51,4.2,2.5,8,Frequent,920,464838.6
ORD109069,Home,22662.94,4,27,Male,City69,Credit Card,Express,12.2,3.9,3.8,2,Frequent,1738,90651.76
ORD109070,Electronics,76257.54,2,43,Female,City64,Gift Card,Next-Day,17.17,4.6,4.5,0,Regular,1671,152515.08
ORD109071,Electronics,50808.59,2,47,Female,City93,Gift Card,Next-Day,16.07,3.9,4.8,1,Frequent,658,101617.18
ORD109072,Clothing,3485.2,4,46,Male,City73,Credit Card,Next-Day,33.09,4.6,4.2,3,New,4739,13940.8
ORD109073,Toys,7157.45,4,45,Female,City56,PayPal,Express,36.48,4.2,5.0,0,Regular,1617,28629.8
ORD109074,Electronics,116789.49,4,63,Male,City97,Credit Card,Next-Day,10.88,3.7,3.4,1,Regular,507,467157.96
ORD109075,Books,530.3,2,18,Male,City95,Credit Card,Express,15.5,4.6,4.2,1,Regular,766,1060.6
ORD109076,Books,1591.46,3,57,Male,City64,PayPal,Express,7.61,4.4,4.7,0,Regular,1238,4774.38
ORD109077,Clothing,1523.1,1,69,Female,City60,Credit Card,Express,21.47,3.2,3.4,4,New,1952,1523.1
ORD109078,Toys,1872.77,1,62,Male,City100,Debit Card,Next-Day,22.87,3.8,3.9,1,Frequent,635,1872.77
ORD109079,Electronics,75858.79,1,54,Female,City80,PayPal,Express,5.19,5.0,4.5,3,Regular,939,75858.79
ORD109080,Clothing,1996.51,3,24,Female,City66,Gift Card,Standard,19.72,4.8,4.9,3,Frequent,2849,5989.53
ORD109081,Books,1408.28,2,57,Female,City91,Credit Card,Standard,17.84,3.0,3.2,2,Regular,1485,2816.56
ORD109082,Toys,7921.94,3,55,Female,City59,PayPal,Standard,19.53,4.5,4.9,3,Loyal,1913,23765.82
ORD109083,Books,1414.17,4,54,Female,City38,Debit Card,Standard,5.86,4.4,4.0,0,Frequent,503,5656.68
ORD109084,Electronics,114333.67,1,32,Male,City42,PayPal,Next-Day,19.34,4.0,3.3,2,Regular,1298,114333.67
ORD109085,Toys,4105.51,1,64,Male,City89,PayPal,Next-Day,18.51,4.8,4.6,1,New,1924,4105.51
ORD109086,Electronics,111892.29,1,23,Male,City90,Credit Card,Express,14.84,4.1,4.6,0,Regular,2307,111892.29
ORD109087,Electronics,70089.66,3,58,Female,City17,PayPal,Next-Day,11.22,2.9,3.5,3,Regular,1558,210268.98
ORD109088,Books,1445.42,4,59,Female,City36,PayPal,Express,16.51,4.3,4.3,4,Regular,465,5781.68
ORD109089,Books,225.72,4,59,Male,City47,Gift Card,Express,15.48,4.3,3.8,1,Frequent,1051,902.88
ORD109090,Home,3782.85,4,34,Female,City89,Debit Card,Express,16.32,2.9,3.2,9,Frequent,1884,15131.4
ORD109091,Toys,818.46,1,63,Female,City27,Gift Card,Standard,21.64,4.6,3.9,2,Frequent,1879,818.46
ORD109092,Home,9370.29,2,34,Female,City71,Debit Card,Standard,14.93,4.3,5.0,0,Regular,186,18740.58
ORD109093,Books,1675.4,5,57,Female,City82,Credit Card,Express,10.46,4.3,3.5,8,New,1445,8377.0
ORD109094,Electronics,106399.61,1,36,Male,City51,PayPal,Express,17.45,4.2,2.8,8,Regular,726,106399.61
ORD109095,Clothing,3238.32,2,22,Female,City73,Debit Card,Express,21.81,4.2,4.5,0,Frequent,1584,6476.64
ORD109096,Electronics,31045.37,3,55,Female,City50,PayPal,Express,17.53,5.0,5.0,1,Frequent,693,93136.11
ORD109097,Electronics,52712.94,5,18,Female,City60,Debit Card,Standard,18.04,4.0,4.0,2,Regular,1477,263564.7
ORD109098,Toys,9564.42,3,54,Male,City94,Debit Card,Next-Day,25.14,3.4,2.9,1,Regular,1983,28693.26
ORD109099,Electronics,46028.04,2,54,Male,City65,Credit Card,Standard,13.57,4.1,4.8,0,Regular,1014,92056.08
ORD109100,Books,306.77,2,20,Male,City91,PayPal,Next-Day,13.73,4.0,2.7,7,Regular,351,613.54
ORD109101,Electronics,67547.87,4,55,Male,City73,PayPal,Next-Day,7.19,3.2,3.0,4,Regular,1208,270191.48
ORD109102,Electronics,87989.25,2,29,Female,City67,PayPal,Standard,13.03,3.1,3.2,5,Frequent,2286,175978.5
ORD109103,Electronics,29117.32,5,48,Female,City75,Debit Card,Express,11.31,4.5,4.1,0,Frequent,2321,145586.6
ORD109104,Toys,3232.79,1,68,Male,City60,PayPal,Standard,23.58,4.0,3.8,0,Regular,1216,3232.79
ORD109105,Home,26540.43,2,64,Male,City15,Gift Card,Standard,18.35,4.7,4.4,0,New,816,53080.86
ORD109106,Toys,8702.02,4,19,Female,City36,Credit Card,Next-Day,10.8,4.6,4.0,3,Frequent,1750,34808.08
ORD109107,Books,1042.32,4,27,Female,City80,PayPal,Next-Day,14.79,4.9,4.1,0,Frequent,79,4169.28
ORD109108,Electronics,87238.31,5,24,Male,City59,Debit Card,Next-Day,15.79,3.8,5.0,1,New,1677,436191.55
ORD109109,Clothing,5915.39,1,50,Male,City21,Debit Card,Express,26.62,4.3,5.0,0,Loyal,1811,5915.39
ORD109110,Books,1157.03,4,70,Male,City42,Gift Card,Next-Day,5.34,4.1,2.9,9,Regular,506,4628.12
ORD109111,Toys,4834.46,4,26,Female,City97,Credit Card,Express,10.39,2.9,3.0,9,New,1631,19337.84
ORD109112,Electronics,78237.56,2,66,Female,City79,Gift Card,Next-Day,12.25,4.4,4.2,1,Regular,651,156475.12
ORD109113,Electronics,106817.05,4,59,Male,City93,Debit Card,Next-Day,11.05,4.1,4.9,3,New,1444,427268.2
ORD109114,Books,1286.62,2,57,Male,City83,Credit Card,Standard,18.77,4.1,4.7,3,Regular,1216,2573.24
ORD109115,Toys,2109.62,3,61,Male,City23,Debit Card,Standard,37.6,4.4,3.0,9,New,1019,6328.86
ORD109116,Books,1707.88,5,70,Female,City90,Debit Card,Next-Day,6.27,4.7,4.8,1,Frequent,579,8539.4
ORD109117,Books,1387.48,3,53,Female,City1,Credit Card,Standard,11.8,3.6,3.7,9,Frequent,685,4162.44
ORD109118,Home,17427.54,5,24,Female,City94,Debit Card,Next-Day,34.28,4.5,4.9,1,Frequent,276,87137.7
ORD109119,Home,1990.04,3,56,Male,City59,PayPal,Standard,11.7,4.9,4.1,3,Regular,339,5970.12
ORD109120,Electronics,61232.9,4,28,Male,City17,Gift Card,Next-Day,10.04,4.6,5.0,0,Frequent,1756,244931.6
ORD109121,Clothing,2503.8,4,42,Male,City38,PayPal,Standard,26.47,3.7,3.1,1,New,2572,10015.2
ORD109122,Books,350.43,3,31,Male,City84,Debit Card,Express,9.87,3.9,4.1,2,Frequent,1217,1051.29
ORD109123,Electronics,49061.31,3,66,Male,City92,PayPal,Next-Day,9.37,3.6,2.9,7,Frequent,1404,147183.93
ORD109124,Home,13735.54,4,48,Male,City43,Credit Card,Standard,30.15,4.4,4.2,1,New,276,54942.16
ORD109125,Electronics,56073.21,5,48,Female,City34,PayPal,Express,16.5,3.9,3.6,7,Frequent,513,280366.05
ORD109126,Home,8713.41,2,18,Female,City47,Gift Card,Next-Day,27.91,4.0,4.9,2,Regular,2313,17426.82
ORD109127,Clothing,3232.07,4,34,Male,City98,Gift Card,Next-Day,15.25,4.9,5.0,3,Frequent,1275,12928.28
ORD109128,Books,494.76,4,47,Female,City95,Credit Card,Next-Day,15.24,4.0,3.5,5,Regular,1374,1979.04
ORD109129,Clothing,4823.53,3,68,Female,City71,Gift Card,Next-Day,31.46,3.7,3.7,6,Frequent,3412,14470.59
ORD109130,Home,14411.83,2,41,Male,City66,PayPal,Express,34.36,4.4,4.2,8,New,2359,28823.66
ORD109131,Electronics,55555.67,4,25,Female,City33,Gift Card,Standard,16.82,3.9,4.5,0,Regular,1481,222222.68
ORD109132,Clothing,619.35,1,29,Male,City26,Gift Card,Express,27.48,3.5,2.5,4,Frequent,1312,619.35
ORD109133,Books,1600.6,5,54,Male,City77,PayPal,Standard,15.46,3.9,4.1,8,Regular,1357,8003.0
ORD109134,Electronics,109648.05,4,41,Female,City61,Credit Card,Next-Day,19.67,3.7,4.0,3,Regular,1723,438592.2
ORD109135,Toys,6284.28,1,52,Female,City1,Gift Card,Next-Day,26.43,4.2,3.9,2,Frequent,1783,6284.28
ORD109136,Books,834.16,1,47,Female,City100,PayPal,Standard,8.15,3.1,2.8,5,Regular,718,834.16
ORD109137,Books,682.31,1,21,Female,City33,PayPal,Express,16.55,4.4,2.7,1,Regular,217,682.31
ORD109138,Books,1164.81,2,29,Female,City3,Debit Card,Next-Day,7.15,4.1,4.5,1,Regular,1019,2329.62
ORD109139,Home,22786.49,5,66,Female,City70,PayPal,Next-Day,20.46,4.5,4.8,1,Frequent,1838,113932.45
ORD109140,Home,1626.52,2,57,Male,City33,Gift Card,Express,31.92,4.8,4.7,2,New,1010,3253.04
ORD109141,Home,7556.39,3,70,Female,City43,Gift Card,Express,19.71,4.2,4.5,1,Regular,1272,22669.17
ORD109142,Home,5894.2,1,30,Male,City19,Gift Card,Standard,18.22,2.9,3.9,2,Loyal,1570,5894.2
ORD109143,Home,23987.96,1,23,Female,City79,Credit Card,Next-Day,23.2,4.6,4.7,3,Regular,286,23987.96
ORD109144,Books,1129.89,1,20,Female,City55,Debit Card,Next-Day,5.34,3.9,4.5,3,Frequent,60,1129.89
ORD109145,Books,605.77,1,63,Female,City67,Credit Card,Standard,16.96,4.2,2.6,5,Regular,854,605.77
ORD109146,Home,29276.16,1,68,Male,City24,Debit Card,Next-Day,22.44,4.5,4.1,3,Regular,1059,29276.16
ORD109147,Clothing,2323.22,1,28,Male,City24,Debit Card,Next-Day,40.28,4.4,3.5,7,Regular,3352,2323.22
ORD109148,Toys,5727.85,1,26,Female,City64,Debit Card,Next-Day,10.48,4.0,3.3,3,Regular,1967,5727.85
ORD109149,Home,26360.42,2,29,Male,City50,Debit Card,Express,22.36,4.4,3.9,3,Regular,1848,52720.84
ORD109150,Electronics,42280.01,2,55,Male,City2,PayPal,Standard,12.48,4.6,4.0,1,Loyal,2647,84560.02
ORD109151,Toys,5101.76,4,30,Female,City99,PayPal,Express,13.47,3.6,4.2,4,Regular,121,20407.04
ORD109152,Electronics,110310.52,5,19,Female,City5,Credit Card,Express,20.0,4.9,5.0,3,Regular,2968,551552.6
ORD109153,Electronics,84701.13,3,62,Female,City30,Debit Card,Standard,9.08,3.6,4.1,7,Regular,1181,254103.39
ORD109154,Toys,2211.36,3,40,Male,City43,Gift Card,Next-Day,25.89,3.0,3.2,1,Frequent,1044,6634.08
ORD109155,Books,398.4,4,55,Male,City52,PayPal,Next-Day,11.83,3.5,2.6,4,New,555,1593.6
ORD109156,Electronics,91719.66,1,58,Female,City8,PayPal,Standard,8.04,4.0,3.9,3,Regular,553,91719.66
ORD109157,Toys,1940.48,3,64,Male,City39,PayPal,Express,38.05,4.2,2.5,5,New,1216,5821.44
ORD109158,Toys,3057.44,1,36,Female,City70,Debit Card,Standard,24.83,4.5,3.9,1,Frequent,268,3057.44
ORD109159,Electronics,39361.58,4,20,Female,City88,Credit Card,Next-Day,13.68,4.4,4.6,2,Regular,1776,157446.32
ORD109160,Electronics,19017.21,1,33,Male,City25,Debit Card,Next-Day,5.12,3.8,4.5,1,New,2072,19017.21
ORD109161,Home,23109.73,2,34,Female,City15,Debit Card,Standard,34.27,4.3,3.8,4,Regular,722,46219.46
ORD109162,Books,889.6,2,49,Male,City91,PayPal,Next-Day,18.89,4.2,4.4,3,Regular,1111,1779.2
ORD109163,Clothing,1673.68,2,23,Male,City24,PayPal,Next-Day,23.22,3.6,3.3,7,Regular,1154,3347.36
ORD109164,Toys,9645.93,1,32,Female,City65,Gift Card,Next-Day,29.88,4.3,2.8,3,Frequent,266,9645.93
ORD109165,Toys,6422.91,1,68,Female,City90,Credit Card,Next-Day,24.26,4.6,3.9,3,Loyal,1909,6422.91
ORD109166,Clothing,4515.05,5,70,Female,City1,Gift Card,Express,27.54,4.9,4.2,2,Loyal,2918,22575.25
ORD109167,Toys,3337.76,1,52,Male,City26,Gift Card,Express,10.24,2.9,3.6,3,Regular,638,3337.76
ORD109168,Home,5975.52,1,60,Male,City55,Credit Card,Express,14.11,4.6,4.5,3,Loyal,588,5975.52
ORD109169,Clothing,5882.43,4,26,Male,City79,Credit Card,Standard,47.68,4.5,2.6,5,New,3445,23529.72
ORD109170,Home,28041.8,4,19,Female,City73,Gift Card,Next-Day,33.1,4.2,4.5,0,Regular,515,112167.2
ORD109171,Clothing,1607.27,3,28,Male,City18,Credit Card,Express,18.34,4.2,4.0,0,Regular,4917,4821.81
ORD109172,Electronics,23637.72,3,65,Male,City69,Credit Card,Next-Day,13.9,3.6,3.2,6,New,2653,70913.16
ORD109173,Home,25848.37,2,42,Female,City43,Credit Card,Standard,33.51,4.1,4.3,2,Frequent,368,51696.74
ORD109174,Toys,1617.3,4,31,Male,City66,Gift Card,Standard,20.9,3.4,2.6,4,Regular,1519,6469.2
ORD109175,Home,28394.51,4,33,Female,City59,Debit Card,Standard,32.79,3.7,4.1,3,Frequent,2123,113578.04
ORD109176,Clothing,1680.99,2,61,Male,City36,Credit Card,Standard,15.17,4.3,4.9,0,New,3502,3361.98
ORD109177,Electronics,111666.48,1,21,Male,City82,Debit Card,Express,17.52,2.9,2.9,2,Regular,2906,111666.48
ORD109178,Home,26744.81,4,42,Female,City58,PayPal,Next-Day,13.38,4.9,4.6,1,New,1320,106979.24
ORD109179,Electronics,47655.7,4,20,Male,City57,Debit Card,Express,14.27,4.3,3.5,9,Regular,1645,190622.8
ORD109180,Electronics,48895.58,3,66,Female,City88,Gift Card,Next-Day,9.09,3.1,4.3,6,Frequent,2421,146686.74
ORD109181,Home,19494.93,1,69,Male,City72,Credit Card,Standard,18.69,4.1,4.6,0,Regular,2445,19494.93
ORD109182,Toys,9798.42,2,57,Male,City86,PayPal,Express,24.77,4.0,2.7,8,New,395,19596.84
ORD109183,Electronics,74473.09,4,24,Male,City6,Gift Card,Standard,10.02,3.9,3.8,6,New,1962,297892.36
ORD109184,Clothing,3806.71,3,44,Male,City8,PayPal,Express,38.66,3.6,3.8,3,New,136,11420.13
ORD109185,Books,757.1,3,36,Male,City48,PayPal,Standard,9.73,4.9,4.3,0,Regular,1090,2271.3
ORD109186,Electronics,68637.75,3,39,Male,City37,Gift Card,Standard,8.83,3.5,2.6,8,Loyal,2461,205913.25
ORD109187,Books,1570.83,4,56,Female,City66,PayPal,Next-Day,5.21,3.4,3.1,2,Loyal,1404,6283.32
ORD109188,Home,29770.48,5,35,Male,City25,Credit Card,Next-Day,22.04,3.8,3.3,9,Regular,891,148852.4
ORD109189,Home,5099.91,1,61,Female,City96,Debit Card,Next-Day,18.33,4.2,2.6,5,Frequent,2161,5099.91
ORD109190,Books,936.35,2,34,Male,City16,PayPal,Express,16.48,2.8,2.8,6,Regular,911,1872.7
ORD109191,Electronics,81051.64,3,41,Male,City81,Debit Card,Next-Day,14.37,3.9,4.0,1,Loyal,2941,243154.92
ORD109192,Books,1525.74,5,50,Female,City5,Gift Card,Next-Day,19.62,4.7,4.3,1,Regular,224,7628.7
ORD109193,Electronics,90148.5,5,50,Female,City22,PayPal,Next-Day,13.3,3.9,4.7,0,Regular,2169,450742.5
ORD109194,Home,4383.5,1,48,Female,City87,Credit Card,Next-Day,32.8,3.0,3.5,7,Regular,1264,4383.5
ORD109195,Clothing,3000.79,5,24,Male,City46,Debit Card,Express,19.94,4.4,4.6,3,Frequent,4611,15003.95
ORD109196,Books,1197.89,5,19,Female,City93,Credit Card,Express,18.79,4.3,4.0,2,Loyal,151,5989.45
ORD109197,Electronics,69759.05,3,38,Male,City69,PayPal,Express,19.59,3.5,3.1,9,Regular,2614,209277.15
ORD109198,Electronics,46874.52,4,47,Female,City24,Debit Card,Standard,12.65,4.4,2.7,4,Regular,1740,187498.08
ORD109199,Electronics,66261.02,1,53,Female,City74,Gift Card,Next-Day,16.91,3.3,3.1,3,Regular,535,66261.02
ORD109200,Clothing,1774.75,5,43,Female,City8,PayPal,Express,23.82,4.2,4.3,1,Regular,197,8873.75
ORD109201,Toys,9039.24,1,36,Male,City59,Credit Card,Next-Day,10.71,4.6,3.9,3,Frequent,1803,9039.24
ORD109202,Home,25530.29,3,25,Male,City17,Debit Card,Next-Day,25.91,4.2,2.6,8,Regular,2231,76590.87
ORD109203,Toys,8474.61,1,21,Male,City92,Debit Card,Standard,26.98,4.6,4.0,1,Frequent,1287,8474.61
ORD109204,Books,1746.05,2,55,Female,City82,PayPal,Next-Day,11.63,4.4,4.1,1,Frequent,158,3492.1
ORD109205,Clothing,5199.97,2,34,Male,City95,Gift Card,Express,44.75,4.1,4.0,8,New,4631,10399.94
ORD109206,Electronics,89352.73,3,67,Male,City16,Debit Card,Standard,8.29,4.2,4.3,1,Frequent,1824,268058.19
ORD109207,Toys,634.03,4,52,Female,City47,Debit Card,Next-Day,12.21,4.8,4.5,1,Regular,1134,2536.12
ORD109208,Toys,5840.97,3,47,Female,City32,Debit Card,Express,26.13,4.8,4.9,0,Regular,472,17522.91
ORD109209,Clothing,5990.52,4,21,Female,City3,Credit Card,Standard,36.22,3.5,2.9,2,Frequent,1588,23962.08
ORD109210,Clothing,4348.3,3,49,Female,City89,PayPal,Standard,27.31,3.0,2.9,5,Frequent,3902,13044.9
ORD109211,Clothing,2082.34,2,68,Male,City23,Debit Card,Next-Day,44.57,4.0,4.3,3,Frequent,3952,4164.68
ORD109212,Home,25119.56,5,60,Male,City55,Gift Card,Next-Day,27.45,3.2,3.8,9,Regular,1028,125597.8
ORD109213,Books,1619.91,4,31,Female,City70,PayPal,Express,18.19,4.3,3.6,5,Regular,956,6479.64
ORD109214,Toys,2767.22,4,40,Male,City66,Debit Card,Next-Day,29.9,3.8,3.1,9,Regular,1254,11068.88
ORD109215,Home,6362.04,1,64,Female,City87,PayPal,Next-Day,10.13,4.3,4.2,6,Regular,1569,6362.04
ORD109216,Books,581.75,2,46,Female,City43,Gift Card,Express,9.73,3.9,4.4,3,Regular,1452,1163.5
ORD109217,Home,5429.89,5,44,Male,City65,Debit Card,Standard,30.47,4.4,4.2,2,Loyal,918,27149.45
ORD109218,Books,441.7,1,66,Female,City66,Gift Card,Express,9.42,3.3,3.2,2,New,221,441.7
ORD109219,Toys,2250.75,4,22,Male,City27,Debit Card,Next-Day,25.86,4.1,4.1,3,New,527,9003.0
ORD109220,Electronics,22194.7,2,64,Female,City62,Credit Card,Express,18.03,3.2,3.1,9,Regular,1968,44389.4
ORD109221,Books,847.05,5,55,Male,City29,PayPal,Standard,11.89,2.8,3.2,4,Regular,1121,4235.25
ORD109222,Electronics,83012.97,4,31,Male,City2,PayPal,Standard,12.67,3.0,2.7,4,Frequent,1057,332051.88
ORD109223,Clothing,3744.86,5,22,Male,City60,Gift Card,Next-Day,39.69,4.4,4.8,1,Regular,1597,18724.3
ORD109224,Home,8763.59,3,20,Male,City23,Credit Card,Express,13.27,4.5,4.9,3,Loyal,2160,26290.77
ORD109225,Electronics,87229.62,5,34,Male,City24,Debit Card,Standard,15.59,4.4,4.6,2,Frequent,1969,436148.1
ORD109226,Electronics,93446.02,5,22,Male,City78,Debit Card,Express,6.5,3.8,4.1,3,New,2822,467230.1
ORD109227,Clothing,2400.53,4,67,Male,City43,Debit Card,Standard,26.15,4.3,4.8,2,Regular,976,9602.12
ORD109228,Books,216.07,3,65,Female,City62,Debit Card,Next-Day,19.98,3.9,4.8,2,Regular,1238,648.21
ORD109229,Clothing,4491.18,5,19,Female,City60,PayPal,Standard,42.78,3.8,3.8,5,Frequent,4192,22455.9
ORD109230,Electronics,15021.35,5,47,Male,City28,Debit Card,Express,6.76,4.3,4.0,3,Frequent,2850,75106.75
ORD109231,Clothing,3687.26,2,52,Male,City65,PayPal,Standard,34.55,3.1,3.7,3,New,1605,7374.52
ORD109232,Electronics,97499.86,4,48,Male,City96,Credit Card,Standard,15.65,4.7,4.3,1,Loyal,1735,389999.44
ORD109233,Electronics,110558.17,3,69,Male,City95,Credit Card,Standard,12.73,4.4,4.2,4,Frequent,2590,331674.51
ORD109234,Books,564.87,1,57,Male,City32,Gift Card,Express,10.2,4.2,3.9,3,New,510,564.87
ORD109235,Books,1763.84,3,23,Male,City31,Gift Card,Express,18.8,4.6,3.9,3,Regular,104,5291.52
ORD109236,Clothing,3806.66,3,53,Male,City39,Debit Card,Express,27.72,2.9,3.4,8,Regular,3057,11419.98
ORD109237,Electronics,57924.77,1,19,Female,City22,PayPal,Next-Day,9.74,3.5,4.3,6,New,2143,57924.77
ORD109238,Clothing,3546.81,4,48,Male,City95,Credit Card,Standard,20.74,4.1,4.9,2,Regular,2393,14187.24
ORD109239,Home,15846.45,3,46,Female,City1,Gift Card,Standard,17.08,3.1,3.8,3,Regular,231,47539.35
ORD109240,Home,7774.9,1,49,Male,City99,Debit Card,Next-Day,13.62,4.2,4.8,3,Loyal,1687,7774.9
ORD109241,Toys,1737.28,2,36,Female,City77,Debit Card,Standard,24.71,4.7,4.8,2,Frequent,647,3474.56
ORD109242,Toys,4182.05,5,44,Female,City45,Debit Card,Standard,12.87,5.0,5.0,3,Regular,1530,20910.25
ORD109243,Toys,2528.93,4,45,Female,City36,Debit Card,Next-Day,29.28,3.8,3.1,6,New,1568,10115.72
ORD109244,Toys,5531.55,4,69,Female,City94,Gift Card,Standard,22.92,4.1,4.0,1,Frequent,161,22126.2
ORD109245,Electronics,100043.11,1,35,Male,City72,Credit Card,Standard,8.7,2.9,2.9,2,New,1973,100043.11
ORD109246,Toys,6923.52,4,43,Female,City37,Gift Card,Standard,23.84,3.8,4.8,2,Regular,1874,27694.08
ORD109247,Home,17210.52,5,47,Male,City50,Debit Card,Express,14.92,3.6,3.8,1,Regular,1357,86052.6
ORD109248,Home,2913.55,2,20,Male,City79,Credit Card,Express,23.3,4.6,4.9,2,Regular,1598,5827.1
ORD109249,Home,29662.58,5,38,Male,City68,Debit Card,Express,29.73,3.3,2.9,3,Regular,621,148312.9
ORD109250,Clothing,4670.47,5,54,Female,City21,Credit Card,Express,46.46,3.9,4.5,3,Regular,3769,23352.35
ORD109251,Clothing,3822.29,4,39,Male,City94,Gift Card,Next-Day,24.01,3.2,3.0,4,Regular,3065,15289.16
ORD109252,Toys,6161.65,3,23,Male,City37,Credit Card,Next-Day,13.1,4.0,4.4,2,Regular,1504,18484.95
ORD109253,Home,19646.12,1,58,Male,City15,Debit Card,Standard,19.22,4.5,4.3,1,Regular,2105,19646.12
ORD109254,Clothing,3068.88,3,22,Female,City13,PayPal,Express,30.11,4.5,4.7,1,Regular,1477,9206.64
ORD109255,Clothing,4550.46,4,38,Male,City94,Debit Card,Next-Day,28.59,3.3,3.1,3,Regular,4189,18201.84
ORD109256,Electronics,38630.87,1,23,Female,City10,PayPal,Standard,7.95,3.8,4.2,2,Regular,2622,38630.87
ORD109257,Toys,9357.76,3,47,Male,City18,Debit Card,Standard,10.06,3.5,3.5,7,Loyal,1523,28073.28
ORD109258,Home,14163.32,4,39,Male,City85,PayPal,Next-Day,22.68,4.5,3.9,2,Frequent,1355,56653.28
ORD109259,Home,20450.42,5,32,Female,City76,Debit Card,Express,14.36,4.6,4.1,3,Loyal,2368,102252.1
